2 7517924.0990 4692685.9060 618.8430 "KATI1"
5 7517928.4420 4692673.0700 618.8430 "KATI1"
6 7517929.8170 4692673.5260 618.8430 "KATI1"
7 7517929.9600 4692673.2820 618.8430 "KATI1"
8 7517930.2990 4692672.9690 618.8430 "KATI1"
9 7517930.7450 4692672.7690 618.8430 "KATI1"
10 7517931.2220 4692672.7320 618.8430 "KATI1"
11 7517931.6050 4692672.7970 618.8430 "KATI1"
34 7517945.9960 4692677.4870 618.8430 "KATI1"
35 7517945.9701 4692677.5621 618.8430 "KATI1"
41 7517950.0549 4692678.9175 618.8430 "KATI1"
42 7517950.4250 4692677.8820 618.8430 "KATI1"
43 7517953.7850 4692679.0830 618.8430 "KATI1"
58 7517951.3300 4692686.5060 618.8430 "KATI1"
59 7517951.9790 4692687.1400 618.8430 "KATI1"
60 7517952.0760 4692688.1240 618.8430 "KATI1"
61 7517950.1850 4692693.4920 618.8430 "KATI1"
62 7517949.5560 4692694.1170 618.8430 "KATI1"
63 7517948.5300 4692694.1580 618.8430 "KATI1"
101 7517952.4309 4692678.5990 618.8430 "H2"
102 7517936.4840 4692674.3847 618.8430 "KATI1"
103 7517936.5030 4692674.3310 618.8430 "KATI1"
104 7517941.3385 4692675.6413 618.8430 "KATI1"
135 7517926.9230 4692677.5714 618.8430 "KATI1"
136 7517929.3390 4692678.3875 618.8430 "KATI1"
137 7517927.5006 4692683.8357 618.8430 "KATI1"
138 7517928.7559 4692684.2597 618.8430 "KATI1"
139 7517927.7808 4692687.1496 618.8430 "KATI1"
140 7517941.0359 4692691.6267 618.8430 "KATI1"
141 7517941.8782 4692689.2351 618.8430 "KATI1"
142 7517946.1831 4692690.6903 618.8430 "KATI1"
143 7517945.3411 4692693.0809 618.8430 "KATI1"
144 7517947.9437 4692685.3625 618.8430 "KATI1"
145 7517949.3491 4692681.1284 618.8430 "KATI1"
146 7517952.7260 4692682.3354 618.8430 "KATI1"
